Class,Group,Genus
Foraminifera,Foraminifera_benthic,Hyalinonetrion
Foraminifera,Foraminifera_benthic,Idalina
Foraminifera,Foraminifera_benthic,Kalamopsis
Foraminifera,Foraminifera_benthic,Karreria
Foraminifera,Foraminifera_benthic,Karreriella
Foraminifera,Foraminifera_benthic,Kassaabiana
Foraminifera,Foraminifera_benthic,Kathina
Foraminifera,Foraminifera_benthic,Lachlanella
Foraminifera,Foraminifera_benthic,Laeterohelix
Foraminifera,Foraminifera_benthic,Laevidentalina
Foraminifera,Foraminifera_benthic,Lagena
Foraminifera,Foraminifera_benthic,Lamarckina
Foraminifera,Foraminifera_benthic,Laticarinina
Foraminifera,Foraminifera_benthic,Lenticulina
Foraminifera,Foraminifera_benthic,Lepidocyclina
Foraminifera,Foraminifera_benthic,Lepidorbitoides
Foraminifera,Foraminifera_benthic,Lepidosemicyclina
Foraminifera,Foraminifera_benthic,Linderina
Foraminifera,Foraminifera_benthic,Lituola
Foraminifera,Foraminifera_benthic,Lobatula
Foraminifera,Foraminifera_benthic,Lockhartia
Foraminifera,Foraminifera_benthic,Marginopora
Foraminifera,Foraminifera_benthic,Marginulina
Foraminifera,Foraminifera_benthic,Marginulinopsis
Foraminifera,Foraminifera_benthic,Martinottiella
Foraminifera,Foraminifera_benthic,Massilina
Foraminifera,Foraminifera_benthic,Melonis
Foraminifera,Foraminifera_benthic,Miliolinella
Foraminifera,Foraminifera_benthic,Miniacina
Foraminifera,Foraminifera_benthic,Miogypsina
Foraminifera,Foraminifera_benthic,Mississippina
Foraminifera,Foraminifera_benthic,Morozovella
Foraminifera,Foraminifera_benthic,Neoconorbina
Foraminifera,Foraminifera_benthic,Neoeponides
Foraminifera,Foraminifera_benthic,Neorotalia
Foraminifera,Foraminifera_benthic,Nephrolepidina
Foraminifera,Foraminifera_benthic,Nodosaria
Foraminifera,Foraminifera_benthic,Nonion
Foraminifera,Foraminifera_benthic,Nonionella
Foraminifera,Foraminifera_benthic,Nonionellina
Foraminifera,Foraminifera_benthic,Notorotalia
Foraminifera,Foraminifera_benthic,Nummulites
Foraminifera,Foraminifera_benthic,Nuttallides
Foraminifera,Foraminifera_benthic,Oolina
Foraminifera,Foraminifera_benthic,Operculina
Foraminifera,Foraminifera_benthic,Opertorbitolites
Foraminifera,Foraminifera_benthic,Orbitoides
Foraminifera,Foraminifera_benthic,Orbitolites
Foraminifera,Foraminifera_benthic,Oridorsalis
Foraminifera,Foraminifera_benthic,Paragloborotalia
Foraminifera,Foraminifera_benthic,Pararotalia
Foraminifera,Foraminifera_benthic,Parasubbotina
Foraminifera,Foraminifera_benthic,Parvularugogloberina
Foraminifera,Foraminifera_benthic,Parvularugoglobigerina
Foraminifera,Foraminifera_benthic,Patellina
Foraminifera,Foraminifera_benthic,Pellatispira
Foraminifera,Foraminifera_benthic,Peneroplis
Foraminifera,Foraminifera_benthic,Placopsilina
Foraminifera,Foraminifera_benthic,Planoglobulina
Foraminifera,Foraminifera_benthic,Planorbulina
Foraminifera,Foraminifera_benthic,Planorbulinella
Foraminifera,Foraminifera_benthic,Planularia
Foraminifera,Foraminifera_benthic,Planulina
Foraminifera,Foraminifera_benthic,Plectofrondicularia
Foraminifera,Foraminifera_benthic,Pleurostomella
Foraminifera,Foraminifera_benthic,Plummerita
Foraminifera,Foraminifera_benthic,Polymorphina
Foraminifera,Foraminifera_benthic,Poroeponides
Foraminifera,Foraminifera_benthic,Porticulasphaera
Foraminifera,Foraminifera_benthic,Praeglobobulimina
Foraminifera,Foraminifera_benthic,Praemurica
Foraminifera,Foraminifera_benthic,Praerhapydionina
Foraminifera,Foraminifera_benthic,Protelphidium
Foraminifera,Foraminifera_benthic,Psammosphaera
Foraminifera,Foraminifera_benthic,Pseudoclavulina
Foraminifera,Foraminifera_benthic,Pseudogaudryina
Foraminifera,Foraminifera_benthic,Pseudoglandulina
Foraminifera,Foraminifera_benthic,Pseudohastigerina
Foraminifera,Foraminifera_benthic,Pseudononion
Foraminifera,Foraminifera_benthic,Pseudoparrella
Foraminifera,Foraminifera_benthic,Pseudophragmina
Foraminifera,Foraminifera_benthic,Pseudopolymorphina
Foraminifera,Foraminifera_benthic,Pseudotextularia
Foraminifera,Foraminifera_benthic,Pseudotriloculina
Foraminifera,Foraminifera_benthic,Pullenia
Foraminifera,Foraminifera_benthic,Pygmaeoseistron
Foraminifera,Foraminifera_benthic,Pyrgo
Foraminifera,Foraminifera_benthic,Pyrulina
Foraminifera,Foraminifera_benthic,Quinqueloculina
Foraminifera,Foraminifera_benthic,Raadshoovenia
Foraminifera,Foraminifera_benthic,Raadshovenia
Foraminifera,Foraminifera_benthic,Racemiguembelina
Foraminifera,Foraminifera_benthic,Rectobolivina
Foraminifera,Foraminifera_benthic,Remesella
Foraminifera,Foraminifera_benthic,Reophanus
Foraminifera,Foraminifera_benthic,Reophax
Foraminifera,Foraminifera_benthic,Reusella
Foraminifera,Foraminifera_benthic,Reussella
Foraminifera,Foraminifera_benthic,Rhapidionina
Foraminifera,Foraminifera_benthic,Rhapydionina
Foraminifera,Foraminifera_benthic,Rhizammina
Foraminifera,Foraminifera_benthic,Robertina
Foraminifera,Foraminifera_benthic,Robulus
Foraminifera,Foraminifera_benthic,Rosalina
Foraminifera,Foraminifera_benthic,Rotalia
Foraminifera,Foraminifera_benthic,Rotaliatina
Foraminifera,Foraminifera_benthic,Rotorbinella
Foraminifera,Foraminifera_benthic,Sagrina
Foraminifera,Foraminifera_benthic,Sakesaria
Foraminifera,Foraminifera_benthic,Saracenaria
Foraminifera,Foraminifera_benthic,Siderolites
Foraminifera,Foraminifera_benthic,Sigmoilina
Foraminifera,Foraminifera_benthic,Sigmoilinita
Foraminifera,Foraminifera_benthic,Sigmoilopsis
Foraminifera,Foraminifera_benthic,Sigmomorphina
Foraminifera,Foraminifera_benthic,Sinuloculina
Foraminifera,Foraminifera_benthic,Siphonaperta
Foraminifera,Foraminifera_benthic,Siphonina
Foraminifera,Foraminifera_benthic,Siphonodosaria
Foraminifera,Foraminifera_benthic,Sorites
Foraminifera,Foraminifera_benthic,Sphaerogypsina
Foraminifera,Foraminifera_benthic,Sphaeroidina
Foraminifera,Foraminifera_benthic,Spirillina
Foraminifera,Foraminifera_benthic,Spiroclypeus
Foraminifera,Foraminifera_benthic,Spiroloculina
Foraminifera,Foraminifera_benthic,Spiroplectammina
Foraminifera,Foraminifera_benthic,Spirosigmoilinella
Foraminifera,Foraminifera_benthic,Stichocassidulina
Foraminifera,Foraminifera_benthic,Stilostomella
Foraminifera,Foraminifera_benthic,Storrsella
Foraminifera,Foraminifera_benthic,Subbotina
Foraminifera,Foraminifera_benthic,Taberina
Foraminifera,Foraminifera_benthic,Textularia
Foraminifera,Foraminifera_benthic,Trifarina
Foraminifera,Foraminifera_benthic,Triloculina
Foraminifera,Foraminifera_benthic,Trochammina
Foraminifera,Foraminifera_benthic,Trochamminoides
Foraminifera,Foraminifera_benthic,Trochulina
Foraminifera,Foraminifera_benthic,Turrilina
Foraminifera,Foraminifera_benthic,Uvigerina
Foraminifera,Foraminifera_benthic,Vaginulina
Foraminifera,Foraminifera_benthic,Vaginulinopsis
Foraminifera,Foraminifera_benthic,Valvulammina
Foraminifera,Foraminifera_benthic,Valvulina
Foraminifera,Foraminifera_benthic,Valvulineria
Foraminifera,Foraminifera_benthic,Virgulina
Foraminifera,Foraminifera_benthic,Virgulopsis
Foraminifera,Foraminifera_benthic,Woodringina
Foraminifera,Foraminifera_benthic,Zeaflorilus
Foraminifera,Foraminifera_planktonic,Cassigerinella
Foraminifera,Foraminifera_planktonic,Chiloguembelina
Foraminifera,Foraminifera_planktonic,Dentoglobigerina
Foraminifera,Foraminifera_planktonic,Globigerina
Foraminifera,Foraminifera_planktonic,Globigerinelloides
Foraminifera,Foraminifera_planktonic,Globigerinita
Foraminifera,Foraminifera_planktonic,Globigerinoides
Foraminifera,Foraminifera_planktonic,Globoconella
Foraminifera,Foraminifera_planktonic,Globoquadrina
Foraminifera,Foraminifera_planktonic,Globorotalia
Foraminifera,Foraminifera_planktonic,Globotruncana
Foraminifera,Foraminifera_planktonic,Globotruncanella
Foraminifera,Foraminifera_planktonic,Globoturborotalita
Foraminifera,Foraminifera_planktonic,Guembelitria
Foraminifera,Foraminifera_planktonic,Hastigerina
Foraminifera,Foraminifera_planktonic,Hedbergella
Foraminifera,Foraminifera_planktonic,Heterohelix
Foraminifera,Foraminifera_planktonic,Neogloboquadrina
Foraminifera,Foraminifera_planktonic,Orbulina
Foraminifera,Foraminifera_planktonic,Praeorbulina
Foraminifera,Foraminifera_planktonic,Pseudoguembelina
Foraminifera,Foraminifera_planktonic,Rugoglobigerina
Foraminifera,Foraminifera_planktonic,Sphaeroidinellopsis
Foraminifera,Foraminifera_planktonic,Tenuitella
Foraminifera,Foraminifera_planktonic,Truncorotaloides
Foraminifera,Foraminifera_planktonic,Turborotalia
Gastropoda,Gastropoda_Architaenioglossa,Amaurellina
Gastropoda,Gastropoda_Architaenioglossa,Ampullella
Gastropoda,Gastropoda_Architaenioglossa,Ampullina
Gastropoda,Gastropoda_Architaenioglossa,Ampullinopsis
Gastropoda,Gastropoda_Architaenioglossa,Ampullonatica
Gastropoda,Gastropoda_Architaenioglossa,Bellamya
Gastropoda,Gastropoda_Architaenioglossa,Cernina
Gastropoda,Gastropoda_Architaenioglossa,Cyclotus
Gastropoda,Gastropoda_Architaenioglossa,Globularia
Gastropoda,Gastropoda_Architaenioglossa,Lanistes
Gastropoda,Gastropoda_Architaenioglossa,Pachycrommium
Gastropoda,Gastropoda_Architaenioglossa,Paludina
Gastropoda,Gastropoda_Architaenioglossa,Pila
Gastropoda,Gastropoda_Architaenioglossa,Pseudocrommium
Gastropoda,Gastropoda_Architaenioglossa,Viviparus
Gastropoda,Gastropoda_Architaenioglossa,Warakia
Gastropoda,Gastropoda_Heterobranchia,Abderospira
Gastropoda,Gastropoda_Heterobranchia,Acirsa
Gastropoda,Gastropoda_Heterobranchia,Acrilla
Gastropoda,Gastropoda_Heterobranchia,Acrostemma
Gastropoda,Gastropoda_Heterobranchia,Actaeon
Gastropoda,Gastropoda_Heterobranchia,Actaeonidea
Gastropoda,Gastropoda_Heterobranchia,Acteocina
Gastropoda,Gastropoda_Heterobranchia,Acteon
Gastropoda,Gastropoda_Heterobranchia,Adamnestia
Gastropoda,Gastropoda_Heterobranchia,Agatha
Gastropoda,Gastropoda_Heterobranchia,Aliculastrum
Gastropoda,Gastropoda_Heterobranchia,Alora
Gastropoda,Gastropoda_Heterobranchia,Amaea
Gastropoda,Gastropoda_Heterobranchia,Amaura
Gastropoda,Gastropoda_Heterobranchia,Anisocycla
Gastropoda,Gastropoda_Heterobranchia,Aorotrema
Gastropoda,Gastropoda_Heterobranchia,Architectonica
Gastropoda,Gastropoda_Heterobranchia,Atys
Gastropoda,Gastropoda_Heterobranchia,Avellana
Gastropoda,Gastropoda_Heterobranchia,Belonidium
Gastropoda,Gastropoda_Heterobranchia,Besla
Gastropoda,Gastropoda_Heterobranchia,Boonea
Gastropoda,Gastropoda_Heterobranchia,Bovicornu
Gastropoda,Gastropoda_Heterobranchia,Brachystomia
Gastropoda,Gastropoda_Heterobranchia,Bucconia
Gastropoda,Gastropoda_Heterobranchia,Bulla
Gastropoda,Gastropoda_Heterobranchia,Bullaria
Gastropoda,Gastropoda_Heterobranchia,Bullichna
Gastropoda,Gastropoda_Heterobranchia,Camptoceratops
Gastropoda,Gastropoda_Heterobranchia,Careliopsis
Gastropoda,Gastropoda_Heterobranchia,Cautotriphora
Gastropoda,Gastropoda_Heterobranchia,Cavolinia
Gastropoda,Gastropoda_Heterobranchia,Cepaea
Gastropoda,Gastropoda_Heterobranchia,Cerithiopsis
Gastropoda,Gastropoda_Heterobranchia,Chemnitzia
Gastropoda,Gastropoda_Heterobranchia,Chrysalida
Gastropoda,Gastropoda_Heterobranchia,Chrysallida
Gastropoda,Gastropoda_Heterobranchia,Cirsotrema
Gastropoda,Gastropoda_Heterobranchia,Clio
Gastropoda,Gastropoda_Heterobranchia,Coemansia
Gastropoda,Gastropoda_Heterobranchia,Confusiscala
Gastropoda,Gastropoda_Heterobranchia,Cornirostridae
Gastropoda,Gastropoda_Heterobranchia,Cossmannica
Gastropoda,Gastropoda_Heterobranchia,Costosyrnola
Gastropoda,Gastropoda_Heterobranchia,Crenilabium
Gastropoda,Gastropoda_Heterobranchia,Creonella
Gastropoda,Gastropoda_Heterobranchia,Creseis
Gastropoda,Gastropoda_Heterobranchia,Cuvierina
Gastropoda,Gastropoda_Heterobranchia,Cyclodostomia
Gastropoda,Gastropoda_Heterobranchia,Cylichna
Gastropoda,Gastropoda_Heterobranchia,Cylichnania
Gastropoda,Gastropoda_Heterobranchia,Cylichnatys
Gastropoda,Gastropoda_Heterobranchia,Cylichnella
Gastropoda,Gastropoda_Heterobranchia,Cylindritella
Gastropoda,Gastropoda_Heterobranchia,Cyrbasia
Gastropoda,Gastropoda_Heterobranchia,Diacria
Gastropoda,Gastropoda_Heterobranchia,Diaphana
Gastropoda,Gastropoda_Heterobranchia,Discotectonica
Gastropoda,Gastropoda_Heterobranchia,Drupa
Gastropoda,Gastropoda_Heterobranchia,Drupella
Gastropoda,Gastropoda_Heterobranchia,Dunkeria
Gastropoda,Gastropoda_Heterobranchia,Ebala
Gastropoda,Gastropoda_Heterobranchia,Egilina
Gastropoda,Gastropoda_Heterobranchia,Eglisia
Gastropoda,Gastropoda_Heterobranchia,Ellipsoscapha
Gastropoda,Gastropoda_Heterobranchia,Ellobium
Gastropoda,Gastropoda_Heterobranchia,Epitonium
Gastropoda,Gastropoda_Heterobranchia,Eulimella
Gastropoda,Gastropoda_Heterobranchia,Eumetula
Gastropoda,Gastropoda_Heterobranchia,Evalea
Gastropoda,Gastropoda_Heterobranchia,Evelynella
Gastropoda,Gastropoda_Heterobranchia,Fimbriatella
Gastropoda,Gastropoda_Heterobranchia,Gastrocopta
Gastropoda,Gastropoda_Heterobranchia,Gegania
Gastropoda,Gastropoda_Heterobranchia,Gilbertina
Gastropoda,Gastropoda_Heterobranchia,Gispyrella
Gastropoda,Gastropoda_Heterobranchia,Granosolarium
Gastropoda,Gastropoda_Heterobranchia,Gyraulus
Gastropoda,Gastropoda_Heterobranchia,Haminoea
Gastropoda,Gastropoda_Heterobranchia,Heliacus
Gastropoda,Gastropoda_Heterobranchia,Helisoma
Gastropoda,Gastropoda_Heterobranchia,Horologica
Gastropoda,Gastropoda_Heterobranchia,Iberus
Gastropoda,Gastropoda_Heterobranchia,Iselica
Gastropoda,Gastropoda_Heterobranchia,Janthina
Gastropoda,Gastropoda_Heterobranchia,Japonactaeon
Gastropoda,Gastropoda_Heterobranchia,Julia
Gastropoda,Gastropoda_Heterobranchia,Kleinella
Gastropoda,Gastropoda_Heterobranchia,Leucotina
Gastropoda,Gastropoda_Heterobranchia,Liloa
Gastropoda,Gastropoda_Heterobranchia,Limacina
Gastropoda,Gastropoda_Heterobranchia,Lithophysema
Gastropoda,Gastropoda_Heterobranchia,Longchaeus
Gastropoda,Gastropoda_Heterobranchia,Lymnaea
Gastropoda,Gastropoda_Heterobranchia,Mangonuia
Gastropoda,Gastropoda_Heterobranchia,Manzonia
Gastropoda,Gastropoda_Heterobranchia,Marshallora
Gastropoda,Gastropoda_Heterobranchia,Mathilda
Gastropoda,Gastropoda_Heterobranchia,Megastomia
Gastropoda,Gastropoda_Heterobranchia,Megistostoma
Gastropoda,Gastropoda_Heterobranchia,Melampus
Gastropoda,Gastropoda_Heterobranchia,Menestho
Gastropoda,Gastropoda_Heterobranchia,Metaxia
Gastropoda,Gastropoda_Heterobranchia,Micromelo
Gastropoda,Gastropoda_Heterobranchia,Microstele
Gastropoda,Gastropoda_Heterobranchia,Miralda
Gastropoda,Gastropoda_Heterobranchia,Mnestia
Gastropoda,Gastropoda_Heterobranchia,Monophorus
Gastropoda,Gastropoda_Heterobranchia,Nipteraxis
Gastropoda,Gastropoda_Heterobranchia,Nodostoma
Gastropoda,Gastropoda_Heterobranchia,Norephora
Gastropoda,Gastropoda_Heterobranchia,Obeliscus
Gastropoda,Gastropoda_Heterobranchia,Odostomella
Gastropoda,Gastropoda_Heterobranchia,Odostomia
Gastropoda,Gastropoda_Heterobranchia,Omalaxis
Gastropoda,Gastropoda_Heterobranchia,Ondina
Gastropoda,Gastropoda_Heterobranchia,Opalia
Gastropoda,Gastropoda_Heterobranchia,Orbitestella
Gastropoda,Gastropoda_Heterobranchia,Ovatella
Gastropoda,Gastropoda_Heterobranchia,Papuliscala
Gastropoda,Gastropoda_Heterobranchia,Patulaxis
Gastropoda,Gastropoda_Heterobranchia,Pedipes
Gastropoda,Gastropoda_Heterobranchia,Peonza
Gastropoda,Gastropoda_Heterobranchia,Philine
Gastropoda,Gastropoda_Heterobranchia,Philippia
Gastropoda,Gastropoda_Heterobranchia,Planorbarius
Gastropoda,Gastropoda_Heterobranchia,Planorbis
Gastropoda,Gastropoda_Heterobranchia,Priscaphander
Gastropoda,Gastropoda_Heterobranchia,Pseudomalaxis
Gastropoda,Gastropoda_Heterobranchia,Pseudotorinia
Gastropoda,Gastropoda_Heterobranchia,Psilaxis
Gastropoda,Gastropoda_Heterobranchia,Pupa
Gastropoda,Gastropoda_Heterobranchia,Pupilla
Gastropoda,Gastropoda_Heterobranchia,Pupoides
Gastropoda,Gastropoda_Heterobranchia,Pyramidella
Gastropoda,Gastropoda_Heterobranchia,Pyrgiscilla
Gastropoda,Gastropoda_Heterobranchia,Pyrunculus
Gastropoda,Gastropoda_Heterobranchia,Raulinia
Gastropoda,Gastropoda_Heterobranchia,Ravniella
Gastropoda,Gastropoda_Heterobranchia,Retilaskeya
Gastropoda,Gastropoda_Heterobranchia,Retusa
Gastropoda,Gastropoda_Heterobranchia,Rhizorus
Gastropoda,Gastropoda_Heterobranchia,Rictaxis
Gastropoda,Gastropoda_Heterobranchia,Ringicula
Gastropoda,Gastropoda_Heterobranchia,Roxania
Gastropoda,Gastropoda_Heterobranchia,Sayella
Gastropoda,Gastropoda_Heterobranchia,Scala
Gastropoda,Gastropoda_Heterobranchia,Scalaria
Gastropoda,Gastropoda_Heterobranchia,Scalina
Gastropoda,Gastropoda_Heterobranchia,Scaphander
Gastropoda,Gastropoda_Heterobranchia,Seila
Gastropoda,Gastropoda_Heterobranchia,Siphonaria
Gastropoda,Gastropoda_Heterobranchia,Sistrum
Gastropoda,Gastropoda_Heterobranchia,Skaptotion
Gastropoda,Gastropoda_Heterobranchia,Solarium
Gastropoda,Gastropoda_Heterobranchia,Solidula
Gastropoda,Gastropoda_Heterobranchia,Sphaerocina
Gastropoda,Gastropoda_Heterobranchia,Spirolaxis
Gastropoda,Gastropoda_Heterobranchia,Sthenorytis
Gastropoda,Gastropoda_Heterobranchia,Strioturbonilla
Gastropoda,Gastropoda_Heterobranchia,Styliola
Gastropoda,Gastropoda_Heterobranchia,Succinea
Gastropoda,Gastropoda_Heterobranchia,Sulcoretusa
Gastropoda,Gastropoda_Heterobranchia,Sulcularia
Gastropoda,Gastropoda_Heterobranchia,Superstes
Gastropoda,Gastropoda_Heterobranchia,Suwannescapha
Gastropoda,Gastropoda_Heterobranchia,Syrnola
Gastropoda,Gastropoda_Heterobranchia,Taita
Gastropoda,Gastropoda_Heterobranchia,Talahabia
Gastropoda,Gastropoda_Heterobranchia,Tenuiactaeon
Gastropoda,Gastropoda_Heterobranchia,Thereitis
Gastropoda,Gastropoda_Heterobranchia,Tiberia
Gastropoda,Gastropoda_Heterobranchia,Tjaernoeia
Gastropoda,Gastropoda_Heterobranchia,Toledonia
Gastropoda,Gastropoda_Heterobranchia,Torinia
Gastropoda,Gastropoda_Heterobranchia,Torinista
Gastropoda,Gastropoda_Heterobranchia,Tornatellaea
Gastropoda,Gastropoda_Heterobranchia,Tornatina
Gastropoda,Gastropoda_Heterobranchia,Toulminella
Gastropoda,Gastropoda_Heterobranchia,Tralia
Gastropoda,Gastropoda_Heterobranchia,Trimalaxis
Gastropoda,Gastropoda_Heterobranchia,Trimusculus
Gastropoda,Gastropoda_Heterobranchia,Triphora
Gastropoda,Gastropoda_Heterobranchia,Triploca
Gastropoda,Gastropoda_Heterobranchia,Triptychus
Gastropoda,Gastropoda_Heterobranchia,Tuba
Gastropoda,Gastropoda_Heterobranchia,Turbonilla
Gastropoda,Gastropoda_Heterobranchia,Turriscala
Gastropoda,Gastropoda_Heterobranchia,Umbraculum
Gastropoda,Gastropoda_Heterobranchia,Vaginella
Gastropoda,Gastropoda_Heterobranchia,Valvata
Gastropoda,Gastropoda_Heterobranchia,Vatopsis
Gastropoda,Gastropoda_Heterobranchia,Volvula
Gastropoda,Gastropoda_Heterobranchia,Volvulella
Gastropoda,Gastropoda_Heterobranchia,Wangacteon
Gastropoda,Gastropoda_Heterobranchia,Wangaloa
Gastropoda,Gastropoda_Heterobranchia,Williamia
Gastropoda,Gastropoda_Heterobranchia,Zikkuratia
Gastropoda,Gastropoda_Neogastropoda,Acamptogenotia
Gastropoda,Gastropoda_Neogastropoda,Acanthina
Gastropoda,Gastropoda_Neogastropoda,Acanthotrophon
Gastropoda,Gastropoda_Neogastropoda,Acmaturris
Gastropoda,Gastropoda_Neogastropoda,Adelocythara
Gastropoda,Gastropoda_Neogastropoda,Adelomelon
Gastropoda,Gastropoda_Neogastropoda,Admete
Gastropoda,Gastropoda_Neogastropoda,Admetula
Gastropoda,Gastropoda_Neogastropoda,Aeneator
Gastropoda,Gastropoda_Neogastropoda,Aesopus
Gastropoda,Gastropoda_Neogastropoda,Aethocola
Gastropoda,Gastropoda_Neogastropoda,Aforia
Gastropoda,Gastropoda_Neogastropoda,Agaronia
Gastropoda,Gastropoda_Neogastropoda,Agasoma
Gastropoda,Gastropoda_Neogastropoda,Agathotoma
Gastropoda,Gastropoda_Neogastropoda,Agatrix
Gastropoda,Gastropoda_Neogastropoda,Agladrillia
Gastropoda,Gastropoda_Neogastropoda,Alcithoe
Gastropoda,Gastropoda_Neogastropoda,Amalda
Gastropoda,Gastropoda_Neogastropoda,Amarophos
Gastropoda,Gastropoda_Neogastropoda,Amoria
Gastropoda,Gastropoda_Neogastropoda,Amphissa
Gastropoda,Gastropoda_Neogastropoda,Amuletum
Gastropoda,Gastropoda_Neogastropoda,Amyclina
Gastropoda,Gastropoda_Neogastropoda,Anachis
Gastropoda,Gastropoda_Neogastropoda,Anacithara
Gastropoda,Gastropoda_Neogastropoda,Anapepta
Gastropoda,Gastropoda_Neogastropoda,Anazola
Gastropoda,Gastropoda_Neogastropoda,Ancilla
Gastropoda,Gastropoda_Neogastropoda,Ancillaria
Gastropoda,Gastropoda_Neogastropoda,Ancillarina
Gastropoda,Gastropoda_Neogastropoda,Ancistrolepis
Gastropoda,Gastropoda_Neogastropoda,Ancistrosyrinx
Gastropoda,Gastropoda_Neogastropoda,Andicula
Gastropoda,Gastropoda_Neogastropoda,Andonia
Gastropoda,Gastropoda_Neogastropoda,Aneurystoma
Gastropoda,Gastropoda_Neogastropoda,Angistoma
Gastropoda,Gastropoda_Neogastropoda,Antillophos
Gastropoda,Gastropoda_Neogastropoda,Antimelatoma
Gastropoda,Gastropoda_Neogastropoda,Aphanitoma
Gastropoda,Gastropoda_Neogastropoda,Aphera
Gastropoda,Gastropoda_Neogastropoda,Apiotoma
Gastropoda,Gastropoda_Neogastropoda,Apixystus
Gastropoda,Gastropoda_Neogastropoda,Aptyxis
Gastropoda,Gastropoda_Neogastropoda,Aquilofusus
Gastropoda,Gastropoda_Neogastropoda,Aspella
Gastropoda,Gastropoda_Neogastropoda,Asthenotoma
Gastropoda,Gastropoda_Neogastropoda,Astyris
Gastropoda,Gastropoda_Neogastropoda,Athleta
Gastropoda,Gastropoda_Neogastropoda,Atractodon
Gastropoda,Gastropoda_Neogastropoda,Attiliosa
Gastropoda,Gastropoda_Neogastropoda,Aulica
Gastropoda,Gastropoda_Neogastropoda,Austriumphis
Gastropoda,Gastropoda_Neogastropoda,Austrobuccinum
Gastropoda,Gastropoda_Neogastropoda,Austrocominella
Gastropoda,Gastropoda_Neogastropoda,Austrofusus
Gastropoda,Gastropoda_Neogastropoda,Austroharpa
Gastropoda,Gastropoda_Neogastropoda,Austroimbricaria
Gastropoda,Gastropoda_Neogastropoda,Austrolithes
Gastropoda,Gastropoda_Neogastropoda,Austromitra
Gastropoda,Gastropoda_Neogastropoda,Austrosipho
Gastropoda,Gastropoda_Neogastropoda,Austrosphaera
Gastropoda,Gastropoda_Neogastropoda,Austrosullivania
Gastropoda,Gastropoda_Neogastropoda,Austrotoma
Gastropoda,Gastropoda_Neogastropoda,Awateria
Gastropoda,Gastropoda_Neogastropoda,Axelella
Gastropoda,Gastropoda_Neogastropoda,Babelomurex
Gastropoda,Gastropoda_Neogastropoda,Babylonella
Gastropoda,Gastropoda_Neogastropoda,Babylonia
Gastropoda,Gastropoda_Neogastropoda,Bactrocythara
Gastropoda,Gastropoda_Neogastropoda,Bailya
Gastropoda,Gastropoda_Neogastropoda,Barbarofusus
Gastropoda,Gastropoda_Neogastropoda,Bartonia
Gastropoda,Gastropoda_Neogastropoda,Bastropia
Gastropoda,Gastropoda_Neogastropoda,Bathynassa
Gastropoda,Gastropoda_Neogastropoda,Bathytoma
Gastropoda,Gastropoda_Neogastropoda,Bedeva
Gastropoda,Gastropoda_Neogastropoda,Bela
Gastropoda,Gastropoda_Neogastropoda,Bellaspira
Gastropoda,Gastropoda_Neogastropoda,Belloliva
Gastropoda,Gastropoda_Neogastropoda,Belophos
Gastropoda,Gastropoda_Neogastropoda,Benthomangelia
Gastropoda,Gastropoda_Neogastropoda,Beringius
Gastropoda,Gastropoda_Neogastropoda,Bifurcium
Gastropoda,Gastropoda_Neogastropoda,Bivetopsia
Gastropoda,Gastropoda_Neogastropoda,Bolinus
Gastropoda,Gastropoda_Neogastropoda,Bolis
Gastropoda,Gastropoda_Neogastropoda,Bonellitia
Gastropoda,Gastropoda_Neogastropoda,Boreodrillia
Gastropoda,Gastropoda_Neogastropoda,Boreotrophon
Gastropoda,Gastropoda_Neogastropoda,Borsonella
Gastropoda,Gastropoda_Neogastropoda,Borsonia
Gastropoda,Gastropoda_Neogastropoda,Brachycythara
Gastropoda,Gastropoda_Neogastropoda,Brachysphingus
Gastropoda,Gastropoda_Neogastropoda,Brachytoma
Gastropoda,Gastropoda_Neogastropoda,Brocchinia
Gastropoda,Gastropoda_Neogastropoda,Brocchitas
Gastropoda,Gastropoda_Neogastropoda,Bruclarkia
Gastropoda,Gastropoda_Neogastropoda,Buccinaria
Gastropoda,Gastropoda_Neogastropoda,Buccinofusus
Gastropoda,Gastropoda_Neogastropoda,Buccinulum
Gastropoda,Gastropoda_Neogastropoda,Buccinum
Gastropoda,Gastropoda_Neogastropoda,Bulbifusus
Gastropoda,Gastropoda_Neogastropoda,Bullia
Gastropoda,Gastropoda_Neogastropoda,Bulliopsis
Gastropoda,Gastropoda_Neogastropoda,Buridrillia
Gastropoda,Gastropoda_Neogastropoda,Burnupena
Gastropoda,Gastropoda_Neogastropoda,Busycon
Gastropoda,Gastropoda_Neogastropoda,Busycotypus
Gastropoda,Gastropoda_Neogastropoda,Cabania
Gastropoda,Gastropoda_Neogastropoda,Caducifer
Gastropoda,Gastropoda_Neogastropoda,Caelobassus
Gastropoda,Gastropoda_Neogastropoda,Calcarata
Gastropoda,Gastropoda_Neogastropoda,Calicantharus
Gastropoda,Gastropoda_Neogastropoda,Calophos
Gastropoda,Gastropoda_Neogastropoda,Calorebama
Gastropoda,Gastropoda_Neogastropoda,Calothrophon
Gastropoda,Gastropoda_Neogastropoda,Calotrophon
Gastropoda,Gastropoda_Neogastropoda,Cancellaria
Gastropoda,Gastropoda_Neogastropoda,Cancilla
