class_name,order_name,genus,LAD,EXTANT,FALSE.EXT
Echinoidea,Camarodonta,Ortholophus,13.82,1,1
Echinoidea,Camarodonta,Parasalenia,15.97,1,1
Echinoidea,Camarodonta,Psammechinus,2.588,1,0
Echinoidea,Camarodonta,Schizechinus,5.333,0,0
Echinoidea,Camarodonta,Strongylocentrotus,0.0117,1,0
Echinoidea,Camarodonta,Temnopleurus,5.333,1,1
Echinoidea,Camarodonta,Toxopneustes,3.6,1,0
Echinoidea,Camarodonta,Tripneustes,11.608,0,0
Echinoidea,Cassiduloida,Cassidulus,0.781,1,0
Echinoidea,Cassiduloida,Echinanthus,5.333,0,0
Echinoidea,Cassiduloida,Pseudopygaulus,5.333,0,0
Echinoidea,Cassiduloida,Studeria,11.608,1,1
Echinoidea,Cassiduloidea,Oligopodia,11.608,0,0
Echinoidea,Cidaroida,Chondrocidaris,11.608,1,1
Echinoidea,Cidaroida,Cidaris,0.0117,1,0
Echinoidea,Cidaroida,Eucidaris,0.0117,1,0
Echinoidea,Cidaroida,Goniocidaris,11.608,0,0
Echinoidea,Cidaroida,Histocidaris,5.333,1,1
Echinoidea,Cidaroida,Phyllacanthus,2.588,1,0
Echinoidea,Cidaroida,Plegiocidaris,11.608,0,0
Echinoidea,Cidaroida,Prionocidaris,5.333,1,1
Echinoidea,Cidaroida,Rhabdocidaris,15.97,0,0
Echinoidea,Cidaroida,Stylocidaris,5.333,1,1
Echinoidea,Clypeasteroida,Abertella,5.333,1,1
Echinoidea,Clypeasteroida,Amphiope,15.97,0,0
Echinoidea,Clypeasteroida,Astriclypeus,2.588,1,0
Echinoidea,Clypeasteroida,Astrodapsis,2.588,0,0
Echinoidea,Clypeasteroida,Clypeaster,0.0117,1,0
Echinoidea,Clypeasteroida,Conoclypus,13.82,0,0
Echinoidea,Clypeasteroida,Dendraster,0.0117,1,0
Echinoidea,Clypeasteroida,Echinarachnius,2.588,1,0
Echinoidea,Clypeasteroida,Echinocyamus,2.588,1,0
Echinoidea,Clypeasteroida,Encope,0.0117,1,0
Echinoidea,Clypeasteroida,Fellaster,0.126,1,0
Echinoidea,Clypeasteroida,Fibularia,11.608,1,1
Echinoidea,Clypeasteroida,Iheringiella,15.97,0,0
Echinoidea,Clypeasteroida,Jacksonaster,11.608,0,0
Echinoidea,Clypeasteroida,Laganum,0.0117,0,0
Echinoidea,Clypeasteroida,Leodia,0.781,1,0
Echinoidea,Clypeasteroida,Mellita,0.0117,1,0
Echinoidea,Clypeasteroida,Monostychia,13.82,0,0
Echinoidea,Clypeasteroida,Oligopygus,11.608,0,0
Echinoidea,Clypeasteroida,Parascutella,7.246,0,0
Echinoidea,Clypeasteroida,Peronella,5.333,1,1
Echinoidea,Clypeasteroida,Scaphechinus,0.781,1,0
Echinoidea,Clypeasteroida,Scutella,0.0117,0,0
Echinoidea,Clypeasteroida,Scutellaster,0.0117,0,0
Echinoidea,Clypeasteroida,Scutellinoides,13.82,0,0
Echinoidea,Clypeasteroida,Sismondia,15.97,0,0
Echinoidea,Clypeasteroida,Vaquerosella,11.608,0,0
Echinoidea,Diadematoida,Centrostephanus,5.333,1,1
Echinoidea,Diadematoida,Diadema,0.0117,1,0
Echinoidea,Echinoida,Echinostrephus,2.588,1,0
Echinoidea,Echinoida,Ellipsechinus,11.608,0,0
Echinoidea,Echinolampadoida,Echinolampas,0.126,1,0
Echinoidea,Echinolampadoida,Rhyncholampas,0.126,1,0
Echinoidea,Echinoneoida,Echinoneus,2.588,1,0
Echinoidea,Holasteroida,Habanaster,15.97,0,0
Echinoidea,Holasteroida,Sanchezaster,11.608,0,0
Echinoidea,Phymosomatoida,Gauthieria,15.97,0,0
Echinoidea,Phymosomatoida,Murravechinus,13.82,0,0
Echinoidea,Spatangoida,Agassizia,0.781,1,0
Echinoidea,Spatangoida,Antillaster,11.608,0,0
Echinoidea,Spatangoida,Asterostoma,11.608,0,0
Echinoidea,Spatangoida,Breynia,2.588,1,0
Echinoidea,Spatangoida,Brissoides,11.608,0,0
Echinoidea,Spatangoida,Brissopatagus,5.333,0,0
Echinoidea,Spatangoida,Brissopsis,0.0117,1,0
Echinoidea,Spatangoida,Brissus,0.781,1,0
Echinoidea,Spatangoida,Cyclaster,11.608,1,1
Echinoidea,Spatangoida,Echinocardium,0.781,1,0
Echinoidea,Spatangoida,Eupatagus,11.608,1,1
Echinoidea,Spatangoida,Gillechinus,15.97,0,0
Echinoidea,Spatangoida,Hemiaster,11.608,1,1
Echinoidea,Spatangoida,Hemipatagus,11.608,0,0
Echinoidea,Spatangoida,Heterobrissus,13.82,1,1
Echinoidea,Spatangoida,Lajanaster,11.608,0,0
Echinoidea,Spatangoida,Linthia,20.44,0,0
Echinoidea,Spatangoida,Lovenia,3.6,1,0
Echinoidea,Spatangoida,Maretia,0.125,1,0
Echinoidea,Spatangoida,Mauritanaster,11.608,0,0
Echinoidea,Spatangoida,Megapetalus,5.333,0,0
Echinoidea,Spatangoida,Meoma,0.0117,1,0
Echinoidea,Spatangoida,Metalia,0.781,1,0
Echinoidea,Spatangoida,Moira,5.1,0,0
Echinoidea,Spatangoida,Murraypneustes,13.82,0,0
Echinoidea,Spatangoida,Opissaster,15.97,0,0
Echinoidea,Spatangoida,Pericosmus,5.333,1,1
Echinoidea,Spatangoida,Plagiobrissus,3.6,1,0
Echinoidea,Spatangoida,Prenaster,13.82,1,1
Echinoidea,Spatangoida,Psephoaster,15.97,0,0
Echinoidea,Spatangoida,Schizaster,0.0117,1,0
Echinoidea,Spatangoida,Schizobrissus,5.333,0,0
Echinoidea,Spatangoida,Spatagobrissus,13.82,0,0
Echinoidea,Spatangoida,Spatangus,2.588,1,0
Echinoidea,Stomopneustoida,Stomopneustes,5.333,1,1
Echinoidea,Temnopleuroida,Arbacina,5.333,0,0
Echinoidea,Temnopleuroida,Cryptechinus,13.82,0,0
Echinoidea,Temnopleuroida,Echinopsis,5.333,0,0
Echinoidea,Temnopleuroida,Gagaria,5.333,0,0
Echinoidea,Temnopleuroida,Hebertia,11.608,0,0
Echinoidea,Temnopleuroida,Prionechinus,11.608,1,1
Foraminferea,Miliolida,Affinetrina,11.608,1,1
Foraminferea,Miliolida,Alveolinella,0.12,1,0
Foraminferea,Miliolida,Amphisorus,0.0123,1,0
Foraminferea,Miliolida,Archaias,2.588,1,0
Foraminferea,Miliolida,Articulina,11.608,1,1
Foraminferea,Miliolida,Austrotrillina,11.608,0,0
Foraminferea,Miliolida,Borelis,0.0117,1,0
Foraminferea,Miliolida,Cornuspira,0.0117,1,0
Foraminferea,Miliolida,Cycloforina,11.608,1,1
Foraminferea,Miliolida,Dendritina,5.333,1,1
Foraminferea,Miliolida,Dentostomina,3.6,1,0
Foraminferea,Miliolida,Fabularia,2.588,0,0
Foraminferea,Miliolida,Flintina,0.781,0,0
Foraminferea,Miliolida,Hauerina,1.9,1,0
Foraminferea,Miliolida,Lachlanella,15.97,1,1
Foraminferea,Miliolida,Marginopora,0.0117,1,0
Foraminferea,Miliolida,Massilina,0.0117,1,0
Foraminferea,Miliolida,Miliola,11.608,0,0
Foraminferea,Miliolida,Miliolinella,0.0117,1,0
Foraminferea,Miliolida,Nodobaculariella,11.608,1,1
Foraminferea,Miliolida,Nubecularia,3.6,1,0
Foraminferea,Miliolida,Ophthalmidium,0.0117,0,0
Foraminferea,Miliolida,Orbitolites,2.588,0,0
Foraminferea,Miliolida,Parasorites,0.0117,1,0
Foraminferea,Miliolida,Peneroplis,0.0117,1,0
Foraminferea,Miliolida,Pseudomassilina,15.97,1,1
Foraminferea,Miliolida,Pseudotaberina,11.608,1,1
Foraminferea,Miliolida,Pseudotriloculina,11.608,1,1
Foraminferea,Miliolida,Pyrgo,0.0117,1,0
Foraminferea,Miliolida,Quinqueloculina,0.0117,1,0
Foraminferea,Miliolida,Schlumbergerina,0.0117,1,0
Foraminferea,Miliolida,Sigmoilina,0.0117,1,0
Foraminferea,Miliolida,Sigmoilinita,0.781,1,0
Foraminferea,Miliolida,Sigmoilopsis,0.781,1,0
Foraminferea,Miliolida,Sinuloculina,5.333,0,0
Foraminferea,Miliolida,Sinzowella,11.608,0,0
Foraminferea,Miliolida,Siphonaperta,15.97,1,1
Foraminferea,Miliolida,Sorites,0.126,1,0
Foraminferea,Miliolida,Spirolina,2.588,1,0
Foraminferea,Miliolida,Spiroloculina,0.0117,1,0
Foraminferea,Miliolida,Taberina,15.97,0,0
Foraminferea,Miliolida,Triloculina,0.0117,1,0
Foraminferea,Miliolida,Varidentella,15.97,1,1
Foraminferea,Miliolida,Vertebralina,0.126,1,0
Gastropoda,(blank),Addisonia,2.588,1,0
Gastropoda,(blank),Adeorbis,0.0117,0,0
Gastropoda,(blank),Adusta,0.0117,1,0
Gastropoda,(blank),Agapilia,12.7,0,0
Gastropoda,(blank),Agariste,2.588,1,0
Gastropoda,(blank),Agathistoma,0.0117,1,0
Gastropoda,(blank),Akleistostoma,2.588,0,0
Gastropoda,(blank),Aletes,0.0117,1,0
Gastropoda,(blank),Aloconatica,0.781,1,0
Gastropoda,(blank),Alvania,0.0117,1,0
Gastropoda,(blank),Amauropsis,2.588,1,0
Gastropoda,(blank),Amblychilepas,0.0117,1,0
Gastropoda,(blank),Ameranella,15.97,0,0
Gastropoda,(blank),Amnicola,2.588,1,0
Gastropoda,(blank),Amphithalamus,0.0117,1,0
Gastropoda,(blank),Amphithalmus,5.333,1,1
Gastropoda,(blank),Anabathron,0.0117,1,0
Gastropoda,(blank),Anatoma,0.0117,1,0
Gastropoda,(blank),Angaria,0.0117,1,0
Gastropoda,(blank),Anguinella,3.6,0,0
Gastropoda,(blank),Anisocycla,2.588,1,0
Gastropoda,(blank),Antarctodarwinella,15.97,0,0
Gastropoda,(blank),Anticlimax,0.0117,1,0
Gastropoda,(blank),Aorotrema,0.126,1,0
Gastropoda,(blank),Apiocypraea,2.588,0,0
Gastropoda,(blank),Apollon,15.97,1,1
Gastropoda,(blank),Aporrhais,0.781,1,0
Gastropoda,(blank),Architectonica,0.0117,1,0
Gastropoda,(blank),Arene,0.0117,1,0
Gastropoda,(blank),Argalista,15.9,1,1
Gastropoda,(blank),Argobuccinum,0.0117,1,0
Gastropoda,(blank),Assiminia,0.0117,1,0
Gastropoda,(blank),Astele,2.588,1,0
Gastropoda,(blank),Astraea,0.0117,1,0
Gastropoda,(blank),Astralium,0.0117,1,0
Gastropoda,(blank),Atlanta,0.0117,1,0
Gastropoda,(blank),Attenuata,15.9,1,1
Gastropoda,(blank),Austrocochlea,0.0117,0,0
Gastropoda,(blank),Austrocochlis,5.333,1,1
Gastropoda,(blank),Austrosassia,11.608,1,1
Gastropoda,(blank),Bambusum,0.781,1,0
Gastropoda,(blank),Barleeia,0.0117,1,0
Gastropoda,(blank),Bartschella,0.781,1,0
Gastropoda,(blank),Bathybembix,2.588,1,0
Gastropoda,(blank),Bathygalea,0.0117,1,0
Gastropoda,(blank),Bembicium,0.781,1,0
Gastropoda,(blank),Benthonella,3.6,1,0
Gastropoda,(blank),Beringius,7.246,1,1
Gastropoda,(blank),Besla,2.8,1,0
Gastropoda,(blank),Biforina,11.608,0,0
Gastropoda,(blank),Biomphalaria,0.0117,1,0
Gastropoda,(blank),Biplex,0.0117,1,0
Gastropoda,(blank),Bistolida,6.3,1,1
Gastropoda,(blank),Bithynia,0.0117,0,0
Gastropoda,(blank),Boetica,3.6,1,0
Gastropoda,(blank),Bolma,0.0117,1,0
Gastropoda,(blank),Boonea,0.0117,1,0
Gastropoda,(blank),Boreocingula,0.126,1,0
Gastropoda,(blank),Bostrycapulus,0.0117,1,0
Gastropoda,(blank),Bothropoma,15.97,1,1
Gastropoda,(blank),Brachystomia,0.781,1,0
Gastropoda,(blank),Brookula,15.9,1,1
Gastropoda,(blank),Bruclarkia,11.608,0,0
Gastropoda,(blank),Bufonaria,0.0117,1,0
Gastropoda,(blank),Bulbus,0.0117,1,0
Gastropoda,(blank),Bulimus,2.588,1,0
Gastropoda,(blank),Bursa,0.0117,1,0
Gastropoda,(blank),Cabestana,0.0117,1,0
Gastropoda,(blank),Caecum,0.0117,1,0
Gastropoda,(blank),Caelatura,0.0117,0,0
Gastropoda,(blank),Calcar,0.0117,1,0
Gastropoda,(blank),Calliostoma,0.0117,1,0
Gastropoda,(blank),Calliotrochus,0.0117,1,0
Gastropoda,(blank),Calliotropis,0.0117,1,0
Gastropoda,(blank),Callumbonella,2.588,1,0
Gastropoda,(blank),Calusacypraea,2.588,0,0
Gastropoda,(blank),Calyptraea,0.0117,1,0
Gastropoda,(blank),Cantallocostoma,0.0117,1,0
Gastropoda,(blank),Cantharidus,0.0117,1,0
Gastropoda,(blank),Capulus,0.0117,1,0
Gastropoda,(blank),Carinaria,5.333,1,1
Gastropoda,(blank),Carinorbis,5.333,1,1
Gastropoda,(blank),Carinulorbis,15.97,1,1
Gastropoda,(blank),Carychium,0.0117,1,0
Gastropoda,(blank),Casmaria,0.0117,1,0
Gastropoda,(blank),Caspia,5.333,1,1
Gastropoda,(blank),Cassidaria,5.333,1,1
Gastropoda,(blank),Cassidula,0.0117,0,0
Gastropoda,(blank),Cassis,0.0117,1,0
Gastropoda,(blank),Cautotriphora,0.0117,0,0
Gastropoda,(blank),Cepaea,11.608,1,1
Gastropoda,(blank),Ceratia,2.588,1,0
Gastropoda,(blank),Cerithiella,5.333,1,1
Gastropoda,(blank),Cerithioderma,11.608,0,0
Gastropoda,(blank),Cerithiopsidella,3.6,1,0
Gastropoda,(blank),Cerithiopsis,0.0117,1,0
Gastropoda,(blank),Charonia,0.0117,1,0
Gastropoda,(blank),Cheilea,0.0117,1,0
Gastropoda,(blank),Chemnitzia,0.0117,1,0
Gastropoda,(blank),Chenopus,3.6,0,0
Gastropoda,(blank),Chevallieria,20.44,1,1
Gastropoda,(blank),Chlorostoma,0.0117,1,0
Gastropoda,(blank),Chrysalida,0.0117,0,0
Gastropoda,(blank),Chrysallida,0.0117,1,0
Gastropoda,(blank),Chrysostoma,0.0117,1,0
Gastropoda,(blank),Cingula,0.0117,1,0
Gastropoda,(blank),Circulus,0.0117,1,0
Gastropoda,(blank),Cirsochilus,3.6,0,0
Gastropoda,(blank),Cirsonella,2.588,1,0
Gastropoda,(blank),Cittarium,0.0117,1,0
Gastropoda,(blank),Clanculus,0.0117,1,0
Gastropoda,(blank),Clithon,0.0117,1,0
Gastropoda,(blank),Clypidina,0.781,0,0
Gastropoda,(blank),Cocculina,0.0117,1,0
Gastropoda,(blank),Cocculinella,5.333,1,1
Gastropoda,(blank),Cochliolepis,0.0117,1,0
Gastropoda,(blank),Cochlis,15.97,1,1
Gastropoda,(blank),Collonia,12.7,1,1
Gastropoda,(blank),Collonista,0.0117,1,0
Gastropoda,(blank),Conominolia,15.9,1,1
Gastropoda,(blank),Cornirostridae,20.44,0,0
Gastropoda,(blank),Cossmannica,0.0117,1,0
Gastropoda,(blank),Crenavolva,0.0117,1,0
Gastropoda,(blank),Crepidula,0.0117,1,0
Gastropoda,(blank),Crepipatella,0.0117,1,0
Gastropoda,(blank),Crepitacella,2.588,0,0
Gastropoda,(blank),Crossata,0.0117,1,0
Gastropoda,(blank),Crucibulum,0.0117,1,0
Gastropoda,(blank),Cryptonatica,0.0117,1,0
Gastropoda,(blank),Cyclostrema,0.0117,1,0
Gastropoda,(blank),Cyclostremiscus,0.0117,1,0
Gastropoda,(blank),Cymatium,0.0117,1,0
Gastropoda,(blank),Cymbovula,0.0117,1,0
Gastropoda,(blank),Cynisca,5.333,1,1
Gastropoda,(blank),Cyphoma,0.0117,1,0
Gastropoda,(blank),Cypraea,0.0117,1,0
Gastropoda,(blank),Cypraecassis,0.0117,1,0
Gastropoda,(blank),Cypraeorbis,2.588,0,0
Gastropoda,(blank),Cyrbasia,0.0117,0,0
Gastropoda,(blank),Daedalochila,0.0117,1,0
Gastropoda,(blank),Dalium,3.6,1,0
Gastropoda,(blank),Danilia,0.781,0,0
Gastropoda,(blank),Daronia,5.333,1,1
Gastropoda,(blank),Decoriatrivia,2.588,1,0
Gastropoda,(blank),Delphinula,2.588,1,0
Gastropoda,(blank),Dendropoma,0.0117,1,0
Gastropoda,(blank),Dentarene,0.0117,1,0
Gastropoda,(blank),Dentiovula,0.0117,1,0
Gastropoda,(blank),Dicathais,0.0117,1,0
Gastropoda,(blank),Didianema,0.126,0,0
Gastropoda,(blank),Dilatilabrum,20.44,0,0
Gastropoda,(blank),Diloma,0.126,1,0
Gastropoda,(blank),Diodora,0.0117,1,0
Gastropoda,(blank),Discohelix,0.781,0,0
Gastropoda,(blank),Discotectonica,5.333,1,1
Gastropoda,(blank),Distorsio,0.0117,1,0
Gastropoda,(blank),Dolicrossea,11.608,1,1
Gastropoda,(blank),Dolium,2.588,1,0
Gastropoda,(blank),Drepanocheilus,15.97,1,1
Gastropoda,(blank),Dunkeria,0.0117,1,0
Gastropoda,(blank),Eatoniella,0.781,1,0
Gastropoda,(blank),Ebala,0.0117,1,0
Gastropoda,(blank),Echinolittorina,0.0117,1,0
Gastropoda,(blank),Echinophoria,2.588,1,0
Gastropoda,(blank),Ectosinum,15.97,0,0
Gastropoda,(blank),Elephantanellum,3.6,1,0
Gastropoda,(blank),Ellobium,2.588,1,0
Gastropoda,(blank),Emarginula,0.0117,1,0
Gastropoda,(blank),Enida,0.0117,1,0
Gastropoda,(blank),Episcynia,0.0117,1,0
Gastropoda,(blank),Erato,0.0117,1,0
Gastropoda,(blank),Eratopsis,0.0117,1,0
Gastropoda,(blank),Ergaea,0.0117,0,0
Gastropoda,(blank),Erosaria,0.0117,1,0
Gastropoda,(blank),Erronea,0.0117,1,0
Gastropoda,(blank),Ethalia,2.588,1,0
Gastropoda,(blank),Ethminolia,0.0117,0,0
Gastropoda,(blank),Euchelus,0.0117,1,0
Gastropoda,(blank),Eudolium,3.6,1,0
Gastropoda,(blank),Euglandina,0.0117,1,0
Gastropoda,(blank),Eula,2.588,1,0
Gastropoda,(blank),Eulimastoma,1.6,1,0
Gastropoda,(blank),Eulimella,0.0117,1,0
Gastropoda,(blank),Eulithidium,0.0117,1,0
Gastropoda,(blank),Eumetula,0.781,1,0
Gastropoda,(blank),Eunaticina,0.0117,1,0
Gastropoda,(blank),Euspinacassis,15.97,0,0
Gastropoda,(blank),Euspira,0.0117,1,0
Gastropoda,(blank),Evalea,0.0117,1,0
Gastropoda,(blank),Evelynella,11.608,0,0
Gastropoda,(blank),Fagnastesia,15.97,0,0
Gastropoda,(blank),Fartulum,0.0117,1,0
Gastropoda,(blank),Fautor,15.9,1,1
Gastropoda,(blank),Ferrissia,0.0117,1,0
Gastropoda,(blank),Ficopsis,15.97,0,0
Gastropoda,(blank),Ficus,0.0117,1,0
Gastropoda,(blank),Fissurella,0.0117,1,0
Gastropoda,(blank),Fissurellidea,0.0117,1,0
Gastropoda,(blank),Fissuridea,0.0117,0,0
Gastropoda,(blank),Floribella,20.44,0,0
Gastropoda,(blank),Friginatica,11.608,1,1
Gastropoda,(blank),Gabrielona,3.6,1,0
Gastropoda,(blank),Galeoastraea,11.62,1,1
Gastropoda,(blank),Galeodea,0.781,1,0
Gastropoda,(blank),Ganesella,2.588,1,0
Gastropoda,(blank),Gastrocopta,0.0117,1,0
Gastropoda,(blank),Gelasinostoma,0.781,0,0
Gastropoda,(blank),Gibbula,0.0117,1,0
Gastropoda,(blank),Gispyrella,15.9,0,0
Gastropoda,(blank),Globisinum,11.608,1,1
Gastropoda,(blank),Glyphyalinia,0.0117,1,0
Gastropoda,(blank),Granata,0.0117,0,0
Gastropoda,(blank),Granosolarium,15.97,1,1
Gastropoda,(blank),Guildfordia,2.588,1,0
Gastropoda,(blank),Gumina,15.9,1,1
Gastropoda,(blank),Gutturinium,0.0117,1,0
Gastropoda,(blank),Gyraulus,0.0117,1,0
Gastropoda,(blank),Gyrineum,0.0117,1,0
Gastropoda,(blank),Halgyrineum,2.588,1,0
Gastropoda,(blank),Haliotis,0.0117,1,0
Gastropoda,(blank),Halistylus,0.0117,1,0
Gastropoda,(blank),Haplocochlias,5.333,1,1
Gastropoda,(blank),Hawaiia,0.0117,1,0
Gastropoda,(blank),Heleobia,0.0117,1,0
Gastropoda,(blank),Heliacus,0.0117,1,0
Gastropoda,(blank),Helisoma,0.0117,1,0
Gastropoda,(blank),Helix,7.246,1,1
Gastropoda,(blank),Hemitoma,0.0117,1,0
Gastropoda,(blank),Heteroninella,2.588,1,0
Gastropoda,(blank),Hipponix,0.0117,1,0
Gastropoda,(blank),Homalopoma,0.0117,1,0
Gastropoda,(blank),Horologica,0.0117,1,0
Gastropoda,(blank),Hybochelus,0.0117,1,0
Gastropoda,(blank),Hydrobia,0.0117,1,0
Gastropoda,(blank),Iberus,0.0117,1,0
Gastropoda,(blank),Infundibulum,0.0117,1,0
Gastropoda,(blank),Intistoma,5.333,1,1
Gastropoda,(blank),Iravadia,5.333,1,1
Gastropoda,(blank),Isanda,5.333,1,1
Gastropoda,(blank),Iselica,0.0117,1,0
Gastropoda,(blank),Isidora,2.588,1,0
Gastropoda,(blank),Ividella,0.781,1,0
Gastropoda,(blank),Jenneria,0.0117,1,0
Gastropoda,(blank),Jousseaumea,15.97,0,0
Gastropoda,(blank),Jujubinus,0.0117,1,0
Gastropoda,(blank),Kleinella,5.333,0,0
Gastropoda,(blank),Lambis,0.0117,1,0
Gastropoda,(blank),Lamellaria,0.0117,1,0
Gastropoda,(blank),Leiopyrga,0.0117,1,0
Gastropoda,(blank),Lementina,5.333,1,1
Gastropoda,(blank),Lemintina,0.0117,1,0
Gastropoda,(blank),Lepetella,2.588,1,0
Gastropoda,(blank),Leucorhynchia,11.608,1,1
Gastropoda,(blank),Leucotina,0.0117,1,0
Gastropoda,(blank),Limax,0.126,1,0
Gastropoda,(blank),Linatella,0.0117,1,0
Gastropoda,(blank),Linopyrga,0.0117,1,0
Gastropoda,(blank),Liotia,0.781,1,0
Gastropoda,(blank),Liotina,0.0117,1,0
Gastropoda,(blank),Lippistes,0.0117,1,0
Gastropoda,(blank),Lirularia,0.0117,1,0
Gastropoda,(blank),Lischkeia,3.6,1,0
Gastropoda,(blank),Littoraria,0.0117,1,0
Gastropoda,(blank),Littorina,0.0117,1,0
Gastropoda,(blank),Lobatus,0.0117,1,0
Gastropoda,(blank),Longchaeus,0.0117,1,0
Gastropoda,(blank),Lophocochlias,0.0117,1,0
Gastropoda,(blank),Loxacypraea,18.2,1,1
Gastropoda,(blank),Lucapina,0.0117,1,0
Gastropoda,(blank),Lucapinella,0.0117,1,0
Gastropoda,(blank),Lunatia,0.781,1,0
Gastropoda,(blank),Luria,0.0117,1,0
Gastropoda,(blank),Lydiphnis,3.6,1,0
Gastropoda,(blank),Macrocypraea,0.0117,1,0
Gastropoda,(blank),Macromphalina,0.781,0,0
Gastropoda,(blank),Macromphalus,20.44,0,0
Gastropoda,(blank),Macrophragma,0.0117,1,0
Gastropoda,(blank),Magnatica,11.608,0,0
Gastropoda,(blank),Malea,0.0117,1,0
Gastropoda,(blank),Mammilla,0.0117,1,0
Gastropoda,(blank),Mangonuia,0.0117,1,0
Gastropoda,(blank),Manzonia,0.0117,1,0
Gastropoda,(blank),Maoricrypta,0.126,1,0
Gastropoda,(blank),Margarita,2.588,0,0
Gastropoda,(blank),Margarites,0.0117,1,0
Gastropoda,(blank),Marginocypraea,15.97,0,0
Gastropoda,(blank),Marmorostoma,0.781,1,0
Gastropoda,(blank),Marshallora,0.0117,1,0
Gastropoda,(blank),Marsupina,0.781,1,0
Gastropoda,(blank),Medusafissurella,0.126,1,0
Gastropoda,(blank),Megalomphalus,20.44,1,1
Gastropoda,(blank),Megatebennus,0.0117,1,0
Gastropoda,(blank),Meioceras,0.0117,1,0
Gastropoda,(blank),Melampus,0.0117,1,0
Gastropoda,(blank),Menestho,2.588,0,0
Gastropoda,(blank),Mercuria,20.44,0,0
Gastropoda,(blank),Merelina,5.333,1,1
Gastropoda,(blank),Mesopelex,7.246,1,1
Gastropoda,(blank),Metaxia,0.0117,1,0
Gastropoda,(blank),Micranellum,0.0117,1,0
Gastropoda,(blank),Microgaza,0.0117,1,0
Gastropoda,(blank),Microliotia,11.608,1,1
Gastropoda,(blank),Micromenetus,0.0117,1,0
Gastropoda,(blank),Microstelma,2.588,1,0
Gastropoda,(blank),Mikadotrochus,5.333,0,0
Gastropoda,(blank),Minolia,0.0117,1,0
Gastropoda,(blank),Mirachelus,0.781,1,0
Gastropoda,(blank),Miralda,0.0117,1,0
Gastropoda,(blank),Moelleria,0.0117,1,0
Gastropoda,(blank),Mohrensternia,5.333,0,0
Gastropoda,(blank),Molleria,2.588,0,0
Gastropoda,(blank),Monilea,0.0117,1,0
Gastropoda,(blank),Monodonta,0.0117,1,0
Gastropoda,(blank),Monophorus,0.0117,1,0
Gastropoda,(blank),Monoplex,0.0117,1,0
Gastropoda,(blank),Munditia,0.0117,1,0
Gastropoda,(blank),Munditiella,0.0117,1,0
Gastropoda,(blank),Muracypraea,2.588,1,0
Gastropoda,(blank),Natica,0.0117,1,0
Gastropoda,(blank),Naticarius,0.0117,1,0
Gastropoda,(blank),Neptunea,0.0117,1,0
Gastropoda,(blank),Nerita,0.0117,1,0
Gastropoda,(blank),Neritilia,5.333,1,1
Gastropoda,(blank),Neritina,0.0117,1,0
Gastropoda,(blank),Nesovitrea,0.0117,1,0
Gastropoda,(blank),Neverita,0.0117,1,0
Gastropoda,(blank),Nodostoma,2.588,0,0
Gastropoda,(blank),Norephora,5.333,0,0
Gastropoda,(blank),Notocochlis,0.0117,1,0
Gastropoda,(blank),Notomella,0.0117,1,0
Gastropoda,(blank),Nozeba,15.9,1,1
Gastropoda,(blank),Obtusella,2.588,1,0
Gastropoda,(blank),Odostomella,0.0117,1,0
Gastropoda,(blank),Odostomia,0.0117,1,0
Gastropoda,(blank),Omalogyra,0.781,1,0
Gastropoda,(blank),Ondina,0.781,1,0
Gastropoda,(blank),Onoba,0.781,1,0
Gastropoda,(blank),Onustus,0.0117,1,0
Gastropoda,(blank),Oocorys,5.7,1,1
Gastropoda,(blank),Orbitestella,11.608,1,1
Gastropoda,(blank),Orthaulax,11.608,0,0
Gastropoda,(blank),Otiomyllon,3.6,0,0
Gastropoda,(blank),Otopleura,0.781,1,0
Gastropoda,(blank),Ovatella,0.0117,1,0
Gastropoda,(blank),Ovirissoa,11.608,1,1
Gastropoda,(blank),Ovula,0.0117,1,0
Gastropoda,(blank),Oxychilus,0.126,0,0
Gastropoda,(blank),Oxygyrus,2.588,1,0
Gastropoda,(blank),Oxystele,0.0117,1,0
Gastropoda,(blank),Pagodatrochus,15.97,1,1
Gastropoda,(blank),Paratectonatica,5.333,1,1
Gastropoda,(blank),Pareuchelus,5.333,0,0
Gastropoda,(blank),Parviturbo,0.781,1,0
Gastropoda,(blank),Parviturboides,0.126,1,0
Gastropoda,(blank),Pedicularia,0.0117,1,0
Gastropoda,(blank),Pedipes,0.0117,0,0
Gastropoda,(blank),Peringiella,2.588,1,0
Gastropoda,(blank),Perissodonta,7.246,1,1
Gastropoda,(blank),Peristichia,3.5,1,0
Gastropoda,(blank),Perotrochus,0.781,1,0
Gastropoda,(blank),Perrinia,2.588,1,0
Gastropoda,(blank),Persististrombus,0.0117,1,0
Gastropoda,(blank),Personopsis,2.588,1,0
Gastropoda,(blank),Petaloconchus,0.0117,1,0
Gastropoda,(blank),Phalium,0.0117,1,0
Gastropoda,(blank),Phanerolepida,3.6,1,0
Gastropoda,(blank),Phasianella,0.0117,1,0
Gastropoda,(blank),Phasianotrochus,0.0117,0,0
Gastropoda,(blank),Phenacovolva,0.0117,1,0
Gastropoda,(blank),Philippia,2.588,1,0
Gastropoda,(blank),Pisanianura,2.588,1,0
Gastropoda,(blank),Piscoacritia,2.588,0,0
